Nom,Adresse,Latitude,Longitude,Nombre d'avis,Note moyenne,Reviews,Arrondissement
India House,"Fondation de la Maison de l'Inde, 7 R Bd Jourdan, 75014 Paris, France",48.818452,2.3432123,274,4.4,"['Very nice place. Hygienic and safe. Loved the people and environment there.', 'Maison de l’Inde will make you feel at home. There is a Crous restaurant and cafe inside the Cité campus which is affordable as well there are few other houses having their own restaurants.\n\nOne may have to compromise on the shared spaces inside the building but the journey at the Maison and Cite is truly wonderful and will make me comeback to visit the campus every time I come to Paris.', 'I have been to the House of India to practice acroyoga. Big room that would definitely be suitable for dancing balls as well.', ""FONDATION DE LA MAISON DE L'INDE is undeniably the best place for students or professionals seeking a comfortable and vibrant living environment in Paris. What sets this foundation apart is its welcoming atmosphere. While a significant portion of the residents is Indian, creating a sense of cultural familiarity, the community also includes individuals from various other countries around the world.\nIt offers an array of facilities to its residents. From sports facilities to a well-equipped gym, It ensures that individuals living here have ample opportunities for both recreation and maintaining a healthy lifestyle.\nAccommodations at the foundation are designed to cater to diverse needs. While most rooms are designed for single occupancy, there are thoughtful provisions for couples and individuals who prefer shared living arrangements. This diversity in accommodation options reflects the foundation's commitment to providing a comfortable and inclusive living experience for its residents."", ""It's a best place to live when you are a student. . You make friends , learn many new things .""]",14e
Fondation Deutsch de la Meurthe,"37 Bd Jourdan, 75014 Paris, France",48.8201539,2.3349741,216,4.5,"['The reception is uncommunicative and disrespectful even by Cite’s standards. You ask a question - they stare like you’re speaking tongues, then deflect it. Nothing is ever up to them and nothing is ever their responsibility (whose is it then? Yes, it is directly your responsibility if there are issues in the building that you administer - why always weasel? Here is weaponized incompetence for you). You’ll get sudden unannounced visits to your accommodation from technicians at random times without warning. The building is indeed beautiful but it’s also cold, and moldy and the walls are thin (rats run around outside but the building itself is sanitary). The studios are quite good with recent surface-level renovation. Their official size is misleading - you can get a room smaller than what’s listed on the website for the same price.', 'Living here is a blast. Definitely do if you have the chance. I meet people from everywhere in the world. Is sometimes sad as they have to go as soon as you get used to them but it\'s really fantastic. We have had some theme parties which was the occasion of learning more about other cultures. I call it the ""Harry Potter houses"" and I love it here', ""I lived here in the spring of 1990, while spending a semester through a program from the City College of San Francisco. It was the BEST thing I ever did. No, I haven't visited since I left at the end of May '90...but I hope to come back some day, just to see the campus."", 'It looks amazing. The residence is right in the middle of a park.\nThe building is very very old. We heard every little noise from rooms next to and above us.\nSome rooms have families in them and unfortunately our neighbors had a little baby that woke us up every day around 4 in the morning!\nIn winter we needed to buy an electric heater because the central heating system was not enough.\nThere is only one laundry room which is in the main building (the foundation has several buildings and wings).\nWe eventually had to move after a couple of months because of all these issues.\nThe price is too high for the size of the rooms.\nAvoid this place!', 'The studios in Pavilion Curie have beautiful & peaceful view with trees surrounding the building.   It’ looks surreal especially in the evening.\n\nLife there feels a bit isolated, during the past seven months I had in total 10mins interaction with residents.\n\nThe only downside in my experience was dealing with the house’s administration which ruins one’s experience like what a drops of ink does to a cup of water. I hope they improve their skills in the future.']",14e
Espacil Habitat - Résidence Simone Veil,"162 Av. Paul Vaillant Couturier, 75014 Paris, France",48.8170256,2.3327711,24,3.8,"['The positin if espacil is very good. The price is also very convenient for students and new researchers. However the architecture is really bad in terms of lightning if the rooms. Most rooms would never see the sun', 'They put my application in committee 4 times and they rejected me without reason and without explanation while my file was complete and validated. Also, there is no one to contact and talk to. The worst administration I have ever seen.', 'The building of the dormitory is very conceptual and nice services and finishing materials are well used, but the orientation of the building is very bad, the rooms are almost dark all day long, no sunlight entering the spaces which could be integrated into the rooms', ""After spending almost 5 years in the Simone VEIL residence as a student, I left the residence on a very positive note and with excellent memories.\n\nIn the heart of Paris, the establishment is located close to all amenities and is extremely well served: RER A, tram T3a, bus 125. All public transport is located 2 to 6 minutes maximum on foot from the residence. In the surrounding area, there is a Franprix, a postal bank, several restaurants and fast food outlets along the street (pizza, kebab, Japanese restaurant, etc.). Suffice it to say that you are spoiled for choice.\n\nIn terms of layout, almost each floor has a common room with table and chair. Ideal for revising or welcoming classmates to prepare a presentation. You can reserve one of these rooms by notifying managers and neighbors in advance to organize events such as birthday parties or just evenings with neighbors to get to know each other. The common rooms are for the most part spacious and well lit (high-performance lighting combined with large bay windows). In addition to having a very large courtyard on the ground floor where you can park your bike/motorcycle and relax on one of the multiple benches, there are also terraces on the 4th and 7th floor where you can get some fresh air or still tan in summer.\n\nConcerning the accommodation itself, Simone VEIL offers a varied range of surfaces offering diversity in terms of dimensions; they are completely autonomous and fully equipped. Unlike some student residences, at Simone VEIL you have your own bathroom and kitchen. This gives significant privacy and represents a great asset.\n\nFinally, the managers of Simone VEIL take great care of the tenants and strive on a daily basis to meet their needs and requirements with efficiency and speed. For my part, each time I encountered a technical or administrative problem, my request was always resolved as quickly as possible. We really feel supported. A big thank you to the manager Madame TIDAFI for her availability, patience and kindness. Always a warm hello or a radiant smile sent to us from him. When someone loves their job, you can see and feel it. Mrs. TIDAFI loves her work and does it well for us. I would also like to take this opportunity to thank Mr. OSSENI with whom I unfortunately did not have the opportunity to exchange much but who was always present when I asked for him.\n\nIf I have one suggestion to make, it is to offer better material conditions to managers (salary increase, hiring of an assistant, etc.) so that they can continue to provide quality service (or even better quality). There are a lot of us in the residence and it is not always easy to meet all our needs. Despite all their good will, managers remain human beings and can become exhausted.\n\nIn any case, thank you for this very favorable living environment which allowed me to obtain all my diplomas up to the master's degree and to graduate as valedictorian. As they say, the environment is a determining factor for success and for my part, it strongly contributed to it. Mrs. TIDAFI and Mr. OSSENI stay as you are, don't give up, be confident in your profession!"", 'Student residence very well designed but the maintenance of the residence remains to be reviewed']",14e
Fondation Avicenne,"27 D Bd Jourdan, 75014 Paris, France",48.81798029999999,2.33488,1,5.0,[''],14e
"Maison des Étudiants de la Francophonie, MEF Ciup","75014 Paris, France",48.8195573,2.329872,0,,[],14e
pepper paper,"Maison Internationale AgroParisTech, Bd Jourdan 7 B, 75014 Paris, France",48.819153,2.3417065,0,,[],14e
Kamaggo,"14 Bd Jourdan, 75014 Paris, France",48.81992760000001,2.3421492,0,,[],14e
Casa Ozenfant Le Corbusier,"49 Sq. de Montsouris, 75014 Paris, France",48.8237283,2.3327583,6,4.2,"['', '', '', '', '']",14e
La Maison Lavaud,"13 Rue Beaunier, 75014 Paris, France",48.82399179999999,2.3301444,19,4.8,"['Amazing place, clean and tidy it was super spacious and the host (Grégoire) was really nice and friendly easy to contact in case we needed him. The facilities are super cool the outdoor hot tub and the amusement room full of board games and a pool table made our stay even more amazing that we hoped for.\nAlso the price for a spot in Paris (and not in the close suburbs) is really fair compared to the other resort I checked.\n10/10 would come back again !', 'Great accommodations for a stay in Paris (jacuzzi, sauna, sound system). Very clean, comfy and spacious the hosts were very helpfull and readily available for any assistance or information', ""We rested here for the period from December 24 to 26. First: I’ll say right away that the furniture is old, board games in the house with missing parts. I couldn't even put the puzzle together.\nSecond: Breakfast was extremely poor. For our group of six people we were provided with 6 croissants, 2 baguettes, 1 liter of milk and juice. (50g butter and 50g jam each. Once in 2 days) on the last day in the morning they renewed it. For 2 days, 50g of butter for breakfast for 6 people, are you serious?\nThird: The price does not include cleaning bed linen, toilets and changing towels. Why? It's not clear. Only after our message to the administrator did they say that the towels would be replaced the next morning."", ""Very pleasant Parisian experience at Maison Lavaud. Lovely place with all the necessary amenities. The Lavaud family is very welcoming, I was particularly struck by the thoughtfulness of my host Camille, the eldest daughter of the house. For a perfect evening, don't hesitate to sing a song on the magnificent grand piano after a little spritz aperitif on the terrace."", 'Stayed here to visit Paris and then go to Montparnasse train station.\nVery good area, quiet and well frequented.\nThe breakfast is very generous and served with fresh and ORGANIC products. Very nice place, well equipped and able to accommodate a family.\nAll the comfort is there and the apartment is fully equipped. Nothing is missing, the owners have really thought of everything. Small mention with access to a hot tub as well as a gym and sauna.\nAlso a very nice room for sharing and relaxation.\nOwner present and attentive.\nI recommend without hesitation.']",14e
La Villa Paris,"33 Rue de la Font à Mulard, 75013 Paris, France",48.8224308,2.3476607,68,5.0,"['Everything was perfect! Room very clean. Hot water and good water pressure in shower. Nice size room with desk, chair, 2 luggage stands, wardrobe with hangers. Good lighting. Great view out window that looks over a park. We were in upstairs room #4. Window opens but soundproof when closed. Electric blinds that block out all light. Good heat and a/c that you don’t hear at all. Loved the neighborhood of the 13 arrondissement. Felt very safe.\nA few stairs to get upstairs but not a problem.\nHost very nice and responsive to all questions! Let us stay in room until 12 pm.', ""This was our second stay at La Villa Paris. Everything was wonderful! Marie is so kind and accommodating.  Always clean and comfortable. The neighborhood is quiet and safe. Easy access to bakeries, restaurants, groceries and public transportation. There's a useful guide to local restaurants and attractions included with booking information. The breakfasts are fabulous!"", 'Returned to La Villa Paris after 8 years in May 2022 and the stay was just as pleasurable and wonderful as before. Marie is a great host who takes care of your needs. The spacious rooms remained exceptional with quality bedding and electric blinds. Breakfast was great and it’s nice to have a leisure breakfast before venturing out in Paris. Highly recommended!', 'Villa Paris was one of the nicest places we have ever stayed at.  We stayed for 7 days and had everything we needed.  Marie took care of our physical well-being and always got a few typical French pasties from a patisserie nearby for breakfast.  In general, the atmosphere was very welcoming and familiar and you could always turn to the hosts if you had a request.\nThe villa is very close to a popular square, filled with bars and restaurants, which also has direct access to the metro.  Right around the corner is a beautiful, big park that parisians love to use for jogging.  The bed & breakfast itself is in a quiet side street.\nWe are looking forward to visit Villa Paris again soon!', 'We cannot give a higher recommendation for the La Villa Paris B&B. Located near the cozy neighborhood of Place de Rungis in the 13th Arrondissement, this charming B&B offers a delightful base from which one can explore this remarkable city. The hosts, Marie and Matthias, are incredibly warm and welcoming, ensuring that every guest feels at home. The rooms are intimate, tastefully decorated, and equipped with all the necessary amenities. The breakfast provided is delicious, featuring a variety of baguettes, meats, cheeses, hard boiled eggs, cereals, and fresh fruits. What sets the La Villa Paris apart is its attention to detail and personalized service. The hosts go above and beyond to ensure a memorable stay. We especially were thankful for the tip to go and see the virtual reality exhibit called Eternal Notre Dame, an unbelievable VR trip through 850 years of the cathedral’s history from its original construction in the Middle Ages to the current restoration following the devastating fire in 2019. Overall, La Villa Paris offers the perfect blend of comfort, hospitality, and Parisian charm. This is our home away from home whenever we go to Paris.']",13e
Centre International de Sejour Kellermann,"17 Bd Kellermann, 75013 Paris, France",48.81969249999999,2.3566932,1220,3.5,"['Hotels location is good for the excellent and easy to use Metro systems. Rooms are basic, bathroom is a tiny plastic pod. Everything gets wet if you have a shower. Breakfast was ok. Staff were present, not rude but barely recognised we were there. No real welcomes or overly friendly atmosphere.\nGood value for a few days', 'I recently stayed at CIS Hotel and had a generally positive experience. The staff were very good, offering excellent service and hospitality. One convenient feature was the ability to store our luggage before check-in, which was greatly appreciated.\n\nThe room was comfortable and provided all basic needs, making for a hassle-free stay. The location is another major advantage, as it is very good for visiting all the nearby tourist attractions.\n\nHowever, the food was not as impressive. While it was sufficient, it did not stand out in comparison to other aspects of the hotel.\n\nOverall, CIS Hotel is a great choice for its superb staff, convenient amenities, and excellent location, though the dining experience could use some improvement.', ""We had the worst experience in this hotel or rather a hostel. Staff were very unfriendly, non-supportive to any of our issues, my room's lights were not working and they didn't care. There was no point for a USB charger. Food choices were very limited and pathetic especially at dinner and that too we were restricted to just 1 croissant or drink per person. Bathroom door didn't shut properly. No AC in our room so had to open the window at night for some air."", 'Well located place. Has connectivity to metro tram and bus stations. Very near to city centre. Has super markets and restaurants.\n\nThe bathrooms are very small. Breakfast is included and is okay.', 'I liked the location especially since it was close to the metro, the rooms were fine but not too special, and I see reviews about theft but I didnt get robbed so idk. There is outdoor seating but sadly no balcony. It can get pretty hot if you dont open the windows.']",13e
Espacil Habitat - Résidence Irène Joliot-Curie,"2-10 Rue Madeleine Brès, 75013 Paris, France",48.82186300000001,2.3500637,11,3.9,"[""Generally people don't write reviews when they're happy. I didn't find any when i was looking for an apartment here. So, here it goes. The residence is extremely well connected. The staff is great. The apartments seem to be constructed of concrete which keeps cool in summer (huge advantage). There is a lot of green spaces close by as well. The services (water, electricity etc.) have functioned well. One thing that could possibly be improved is the cleaning of the exterior glass facade towards the courtyard (there's cobwebs). Otherwise, i am generally happy. For the price, nothing to complain about."", 'Cheap residence, with bad management. I lived here for two years, burglars keep coming and breaking into rooms, dealers everywhere. it is not a safe place to live in. The residence has no security. Expect high cost expenses if you want a decent place to live in. It turns up to be not so cheap in the end with all the ""extras"" you have to pay yourself. I strongly advice not to live in this place.', 'Good management of the building (clean common area etc.). The staff is always there when needed. Responsiveness is there!\nNice neighborhood. We feel good there.', 'A quiet, clean, well-insulated, well-connected, secure residence at a very affordable rent. Young researchers will benefit from an ideal place to work.', '']",13e
All Suites Paris 13 Porte d'Italie,"17 Rue Gerda Taro, 75013 Paris, France",48.81677699999999,2.3576,110,3.6,"[""For the type of trip I was taking, the stay was great, and I would definitely stay at the hotel again. The check-in was super quick, and the staff were always very friendly. The room was new, clean, and spacious, featuring a fully equipped kitchenette.\n\nPros: The location is close to the metro, especially if you're coming from Orly. The lines serving the area go directly to several points of interest in Paris. There are many restaurants nearby and supermarkets with affordable prices, which helped us prepare our own breakfast in the room.\n\nCons:The bed was really smaller than the standard, even though it was a double bed. The shower failed on the last day of our stay, and the water didn't heat up, which was an issue since it was quite cold in Paris that day. The street where the hotel is located has many buildings under construction, so the sidewalks aren't great for walking, but I didn't have any noise issues during my stay."", 'We stayed at All Suits for around 3 weeks. The service and quality of rooms has been impeccable. Specially the front desk person, Nadia. She took such good care of us, helped us around the city. It’s been a dearly pleasant experience and I’d be happy to come and stay here. Specially wave Nadia good morning on my way to run daily! Excellent spot!', 'If possible, book another hotel…\n- Firstly, in case you don’t know (because it is not mentioned) there is 200€ deposit charged at the arrival. I checked comments before so I was prepared for that but…\n- After checking in, we got a dirty room, but dirty another level (pictures attached), we went immediately back down to show the picture in the reception and to request another room. After 30 minutes we finally got a new room but the sink was not working in the bathroom so we had to go and ask that it will be fixed.\n- Then in the morning we put a sign to not be bothered and the cleaning lady was knocking 5 times to come in even though we opened 3 times telling her that we are still here and not ready to go out yet and asked her at one point to not clean it at all…\n- We also looked everywhere for a safety deposit box (because in booking it says that there is one in the room) and since we didn’t find it, we went to the reception to ask where is it. The lady at the reception was surprised and said that they don’t have anything like that… so either don’t bring any valuables or keep them always with you I guess.\n- In the room we didn’t have any soap and even though they were cleaning it, it was never refilled, also, we asked if they have any dish soap since apparently cleaning of the dishes is not in their side and at the reception they told us that normally they give cleaning set but they run out of it so we can clean our dishes with hands and water… of course we did that because we didn’t want to loose our deposit…\n- After check out we were informed that everything was good and we will have our deposit back, I waited 5 days and finally sent a message regarding the deposit, they sent it the same evening… so it could be sent anytime but maybe they were hoping I will just forget about it…\n\nAll in all, the worst hotel I’ve ever stayed in.', 'The hotel was fairly basic the only good thing was it was close to my wife’s aunty’s place. Breakfast was basic and fortunately we went out for dinner on both nights. The air conditioner in the room turned off every 2 hours and the first room we had the air conditioner was faulty and the room was like an oven. We got moved to another room on our second night there which was cooler but still the air conditioner cut out after 2 hours. You also needed a degree to work out the control panel for the air conditioning. I had to get up during the night to turn it on again. I would never go back there again very disappointed.', 'Terrible experience ever.The reception broke through our room in the middle of the night and didn’t even knock.He said he was sorry but it was a human mistake.I can’t accept an apology like that,this hotel doesn’t have a good manner,and the craziest thing is the manager offered us for one day refund like 75euros as an apology for invading our privacy,and I found they recharged me after I checked out.The whole hotel doesn’t feel like what was happened is a big deal,and they treated me without manner,me and my friend are two Asian girls who traveling in Europe,I don’t wanna think it as a racist or any other things but I wonder if we are two France residents will things be a little bit different. I have no idea how to stand for our right at this moment but only leave the comments about this horrible experience and hope any other tourists don’t need to go through that.']",13e
