Nom,Adresse,Latitude,Longitude,Nombre d'avis,Note moyenne,Reviews,Arrondissement
Sushi King,"32 Rue Pelleport, 75020 Paris, France",48.8637248,2.4041465,434,4.7,"['Really good option for lunch in a reasonable price :)', 'Really good food. I’m not a fan of sushi, but my friends loved it. I got a few of the kebabs and they were very delicious.\n\nPrices here are good considering my meal included a salad, soup, and rice.\n\nWe received some chex mix style (but way better) snack before the meal and a peanut and caramel desert after. Both of these were very tasty.\n\nI forgot to snag a photo, but we might end up going back while we’re still in Paris.', 'Really nice, and great value for money at this chinese-japanese restaurant. I recommend the 3 course or 4 course menus for the best value overall.\nAlso the service is usually fast, and the owners are nice people!', 'Very good service and the best proposition for such a low price in Paris (you can order menu from 8,50 €)', 'Great sushis with a friendly staff. :)']",20e
Le cherfa,"198 Rue des Pyrénées, 75020 Paris, France",48.8640096,2.3993895,250,4.5,"['A fantastic meal and great service. We had delicious Algerian couscous and meat and enjoyed an evening watching the Olympics with their projector screen. Great Belgian beers and deserts too. Would recommend!', 'great food, nice service and good prices ☺️ merci beaucoup!', 'Try it! You will be satisfied!', ""Very nice staff and food. The service was a lot better than what I'm used to.\nOverall a very nice place."", 'They fooled me, saying 3.9 for a beer but they charged 9.3 in the card.']",20e
Indiana Café - Gambetta,"2 Pl. Gambetta, 75020 Paris, France",48.864586,2.398949,1150,3.6,"['Come back after more than 2 years. The place is nice, with good food and good prices. Servicies are good and fast. Indiana burger was good. At 17:30 the place was not full of people and we found a table easy.', 'This place was better than expected. Delicious food, nice staff and good drinks. I would definitely come back. Prices are not really high, with 20-30€ you can have good meal with beverages.', 'Neghiborhood American style restaurant and bar. American music good comfort food. The waitress was very helpful. Good service and good food\nGreat cocktails and have sports\nFootball On TV\nOutside seating good coffee\nRecommended', 'Excellent service, welcoming atmosphere, great food and a wonderful choice for a night with friends. We look forward to returning before our departure!', 'my husband and I were really happy with the service provided by Raphael. the food was great, we had lunch there, wine and beer. I’d definitely recommend. good prices and good amount of food.']",20e
McDonald's,"Place Gambetta, 7 Face Mairie du, 75020 Paris, France",48.86480359999999,2.397882,3466,3.7,"['""Had a great experience at this McDonald\'s! The staff was friendly, my order was prepared quickly, and the food was fresh and delicious. A reliable spot for a quick and satisfying meal!""', ""I love the service and fast service. I met the person called Wilson who's service and client approach is excellent and really appreciate hid work and hospitality in McDonald.keep the same maintenance svp"", 'Very good work on time service and manager is a very smart and kind smiley person … merci McDonalds', ""They were out of a lot of stuff when I went and the wait was long. Ended up having my sundae with a fork and that took a while. Probably understaffed. Can't beat the AC and free WiFi on a hot day traveling!"", 'Jordan is a great guy and the maxi best of is one the best of its kind in Paris. It’s my favourite!']",20e
Le Menil,"299 Rue des Pyrénées, 75020 Paris, France",48.8696963,2.3944689,91,3.7,"['Bar top 👍', 'Cool', 'Positive things:\n- Friendly owner and staff\n- Possibility of following TV and football on match days\n- Well located in a dynamic area in the middle of food stores, pharmacies...\n\nNegative thing:\n- A bit dated place. I think the bar deserves a little touch of modernity and decoration', ""I went to this bar for two of my best friends' birthdays.\n\nThey tell me:\n- “we’re going to celebrate our birthday at Le Ménil!\xa0»\nI retort - “Le Ménil-Vicomte, this pretty French commune located in the Orne department in the Normandy region, populated by 25 inhabitants?\xa0»\n“Well no big losers the bar located 299 rue des Purénées in the 20th” she answers me.\n- “ah”\n-“…….\xa0»\n\nSo it was with great anticipation that I headed towards this bar and what was my surprise!\n\nBar pillars sitting in front with their coffee cigarette combo to welcome me (photo supporting), an infinite happy hour, it's not a joke until 2 a.m. he was still active like he doesn't want to cooldawn the brother as well as a LDC final with no delay on TV.\n\nI still have a few negative points to note! And yes it is unfortunately not perfect unlike the Spas-12 akimbo from MW2.\n-The music arrived in a snow plow so we waited 2 hours before being able to listen to FM darling\n-A tavern owner on Xanax\n-No Pokestop\n\nI remain satisfied with the evening, park further down to find a space because there is none in front."", 'Pleasant breakfast for good value for money with the boss who is wonderfully kind, I recommend!']",20e
Le Zabar,"116 Rue de Ménilmontant, 75020 Paris, France",48.8698178,2.3943032,220,4.1,"[""The bar is under new management and the new owners are amazing! We hosted a screening in the bar and they were unbelievably kind and accommodating. It was a great evening. The bar has a lovely atmosphere and they have installed a screen so it's perfect for film screenings. I cant recommend it enough both as a bar and a place to host an event :)"", 'Good atmosphere, friendly and helpful staff, and very reasonable prices', 'Super bar !', 'Super bar !', 'Super nice location and cool staff']",20e
La Gamelle Des Cheffes,"15 Rue Malte Brun, 75020 Paris, France",48.86458529999999,2.3975609,17,5.0,"['👍🏼👍🏼', 'Smiling and professional welcome, very good Qorma chicken and tasty veggie dish before the show, it was perfect!', 'I really enjoyed it, you really feel that it’s homemade and that it’s made with love. Several times I come to eat here and I am never disappointed, their carrot cake is delicious and the dishes are incredible!', 'the best restaurant in Paris...the food is really delicious and almost everything is good...I love it', 'A succulent meal, fresh produce, the main course, the dessert, the drink, and even the tea at the end, everything was perfect!\n\nThe welcome from the chefs is also rare and precious, gentleness and kindness are also on the menu!\n\nWe will come back with pleasure']",20e
RESTAURANT INDIEN PARIS - AU COEUR DE L'HIMALAYA - SUR PLACE - LIVRAISON - EMPORTE,"275 Rue de Belleville, 75019 Paris, France",48.87588199999999,2.400699,210,3.5,"['We loved the food there.. the taste was delicious..will love to come back again..', 'Ordered food here. Below average taste and definitely overpriced.', 'I ordered 15 naan fromages. Most of them badly burned. 64€ gone to trash. Party ruined and friends upset. Highly recommend you guys to order somewhere else.', 'The salesman was condescending toward me and my partner when we came in looking for new glasses (frankly, it\'s too bad because the prices seemed pretty reasonable at this shop). My partner was trying on a pair she liked when he came over and had her try on a couple of pairs that he picked out. He asked what I thought about them and when I admitted that I didn\'t like them because they were both too pink for my taste, he made a weird ""joke"" making fun of *my* glasses, calling them ""masculine"" and implying that I don\'t have good taste I guess. I ignored it but he repeated it 2 or 3 more times and then said it was just a joke, when I didn\'t laugh along with him. I was a bit shocked and didn\'t know what to say at the time. I just found it unprofessional and unpleasant, to the point where I\'m still turning it over in my head a couple hours after the fact. Buying glasses is a kind of strangely intimate thing and people want to be listened to and validated, not shamed for their tastes and opinions. It turned me off to the whole thing and so I didn\'t bother trying anything on.', 'The food is great, the overall menu is a bit pricy, but I definitely believe that the quality is there to counterbalance the extra money. I feel bad for them seeing their rating, they deserve better.']",19e
Le Comptoir,"30 Rue Villiers de l'Isle Adam, 75020 Paris, France",48.8662111,2.3950806,329,4.4,"['This restaurant in Paris, right below the Hotel Saint Germain where we stayed, is a must visit. The food, service, atmosphere, location, is perfect. One of my Fav was the fresh green peas salad as an entree. As a guest of the hotel mentioned, we were given priority reservations which made it very convenient for our breakfast and dinner planning. We had a fabulous time.', 'An absolutely charming gem hidden in the 20th district, well worth your time and effort to get there (reservations are a must). Service is very friendly and professional, meals are of the highest quality, healthy and original, and the wine list is stunning. We shall definitely return!', 'Burrata with tomatoes and steak were especially good. Great wines. Love the place! Recommend', 'My favorite local restaurant. There’s always at least one veg option (sometimes even 2!), the ambiance is great, friendly service. Recommended!', 'Beautiful romantic setting. The loveliest staff and excellent French food.']",20e
Chacha & Companie - Restaurant de Fruits de Mer,"1B Rue des Rondonneaux, 75020 Paris, France",48.8632967,2.3993745,250,4.3,"['We saw this beautiful display of fresh seafood while walking by, and I am so glad we have entered here to have our last meal in Paris! Food was incredible and super fresh! Octopus is a must try, incredibly tender, and seafood platter was out of this world, nicely complimented with different sauces and great bread and olive oil!', ""Imagine being in the big city for the first time, being intimidated by the chaotic exuberance of city of light, this place is rightfully the antidote to put your anxiety at ease. The homey atmosphere, the friendly nature of the owners, and the lovely taste of the sea all caress you into this state of comfort and warmth even in the coldest of days. The oysters and the chardonnay are truly to die for, and if you order the Oceane menu, you're in for an authentic surprise! Give it a shot!"", 'Fresh seafood', 'Very mediocre', 'Thanks to The Fork and the restaurant for the great discount.\nThe products are fresh, we ordered a Deauville platter and 50 cl of white wine.\nSome seafood was missing, so the very friendly waitress replaced it with what was available.\nI recommend thank you']",20e
Franprix,"259 Av. Gambetta, 75020 Paris, France",48.87659559999999,2.4060544,120,3.6,"[""Maybe the worst shop in Paris, the peremption date are not watched, and the promotion not really interessant (for us of course). At the front of the shops it's a lot of gypsy who insist for have a money or something."", 'Small, nice, has the essential things.', 'Correct', 'What a pleasure to enter this Franprix and have a security guard who sticks to your backside and only follows you. What is the point of giving the customer the impression of being spied on? You’re just a Franprix, not Hermès, don’t worry.', 'Cashiers removed by machines but opened Not for fear of theft\nEndless waiting at checkouts and always the feeling that you are considered a thief']",20e
Oz,"74 Rue de Romainville, 75019 Paris, France",48.8771509,2.4035334,0,,[],19e
Franprix,"126-128 Rue Haxo, 75019 Paris, France",48.87715619999999,2.4022558,192,3.4,"['Excellent !', 'Rude staff', 'Correct', 'Not surprised to see that the reviews are VERY negative about this store.\n\nIn short: a spirit of customer service well below the minimum that can be expected\n- lack of empathy regarding the unavailability of the machine\n- mockery of the client in the face of a justified request for a written declaration\n- repeated lies about real downtime\n\nDetail:\nCasual attitude to announce that you will have to come back the next day to collect a package that arrived the same day.\nLaugh from the cashier when, after asking to see the manager and having heard again that withdrawal would not be possible, I ask to receive a written document confirming this unavailability.\n(Note: the manager indicated to this employee the inappropriate nature of this laughter.)\n\nInsisting on finding a solution and being able to collect my package the same day, I was then told that the machine simply no longer had any battery!\nI was then asked to come back 2 hours later (around 9:30 p.m.!). After insisting again, I was told that a 15-minute wait would ultimately be enough.', ""There are 12 of us waiting in line, so I go to see a young woman in the aisle sitting on the floor tidying up. I ask her if she can't open the second checkout. She replies: well, my colleague just has to call me, What professionalism wow!!\nSeeing the queue getting even longer, her colleague calls her and well she won't come, she continues sitting on the ground Putting away her boxes of tea.\nManagement should perhaps learn to manage their staff, especially since there is Carrefour City 50 m away where this kind of problem will never happen.""]",19e
McDonald's,"1 Bd Sérurier, 75019 Paris, France",48.8772317,2.4063195,2702,3.7,"['Clean place, warm and fast food', ""They unfortunately prioritise the big orders; which means I had to wait 25 minutes for my hamburger & 4 chicken nuggets.\nI didn't feel like a customer. The lady who handed me the food seemed uninterested. I got my food shoved in my hands. All I heard was mumbling.\nThe building is okay, but definitely not cosy or anything.\nMy experience could differ from yours, however."", ""It was similar to any Irish McDonalds Fast food outlet but it didn't serve any vegetarian options so my daughter just had chips. Cheap and cheerful and the food was hot and premises tidy."", 'long long wait', ""I definitely do not recommend that place. I didn't get my change and the order I have received was incomplete. Not to mention the fact that I had to wait 15 minutes (it wasn't a busy night) to get my food which was cold. People who work here are really unfriendly and seem not to bother about the customer.""]",19e
Au Troquet de la Place,"177 Av. Gambetta, 75020 Paris, France",48.87133600000001,2.403878,318,4.0,"['Very Nice bistro with good food, waitress was very helpful and friendly as well 😊', 'Very nice spot. Café and croissant for 2 Euros. The terrasse is great', 'Lovely sidewalk cafe. Excellent selection of beers and cheese & cold cuts.', 'Not bad, it could be better...', 'Nice typical cafe, nice spot']",20e
Le Gambetta,"8 Pl. Gambetta, 75020 Paris, France",48.8653091,2.3986787,372,3.7,"['Lovely little cafe.\n\nStopped here in June 2023 and had a nice experience, was a brunch stop and had a lovely coffee and a club sandwich (in the photos).\n\nService was nice and friendly and prices are as I would expect. Nice view of the fountain and people watching.', 'Food was good, value for money a bit low. Slow but friendly service.', 'Friendly service, quality food.', 'Delicious french food and friendly service in a bar setup.', 'Beautiful meal, great steak, fantastic prawn Thai curry, lots of big prawns, gorgeous sauce. Very reasonable prices. Two meals, half litre of house white €48. I would highly recommend this restaurant.']",20e
Chez Betty,"14 Av. du Père Lachaise, 75020 Paris, France",48.8643,2.3981475,87,4.4,"['I wish I could give this place six stars. It’s one of my favourite spots in Paris. The owner is kind and likes to chat. They have excellent live music, and the menu is fantastic.\n\nSomething that sets this place apart: I saw live music here one night, and the way they treated the artists says a lot about the place. The owners were kind and supportive. They passed the hat and encouraged people to give what they could to support the musicians. Then, after the performance, they stayed and chatted with the artists for a few hours and fed them an amazing three-course meal along with some excellent wine.\n\nThis isn’t the kind of thing you see very often. Well worth a visit if you have the chance. Highly recommended!', 'Amazing food, nice ambiance - thats the place to eat and drink like a french !', 'Lovely Betty welcomed us with redwine 🥰', 'Very delicious Argentinian stake', 'Home food nice place for real food']",20e
Crepes Magiques,"21 Rue Jules Siegfried, 75020 Paris, France",48.8665043,2.407936,249,5.0,"['Bertrand was brilliant and would highly recommend! He supported us at an event and was great with guests and to work with! His crepes were amazing too!!', 'Bertrand was a great crepes chef who not only educated our international students but entertained them with his amazing crepes making skills. Bertrand is one of very few crepes chefs in Paris who is fluent in English and able to entertain while making his delicious crepes.', 'The BEST crêpe class in Paris!\nBertrand and Stephane are the BEST! They taught us how to make the most delicious crêpe in Paris. They are very patient with us and helped us to have fun in making crêpes. You can also check out their Instagram (@crepecookingclassparis) and his YouTube Chanel: Crêpes Magiques\nSO MUCH FUN!!!', ""We hired Bertrand to make crepes for our office this week - it has been one of the best things we've ever done! He was prompt, organized, the crepes were so homemade and delicious. Will absolutely hire again. Thank you Bertrand!"", 'We were able to hire Betrtrand for the backstage catering of Bruce Springsteen Tour 2023 in Paris.\nEverybody was thrilled with his great creations and  he worked with a lot of enthusiasm. It was a great success! We are happy to recommend Bertrand and his Crepes Magiques!\nBy the way, he speaks very good German! Thank you very much!']",20e
Aux Petits Oignons,"11 Rue Dupont de l'Eure, 75020 Paris, France",48.8681461,2.3999881,1088,4.4,"['A lovely down-to-earth restaurant with amazing food. I absolutely loved each dish, from starters to the dessert, and discovered new delicious see food - solen. Great ambience, perfect flavors, good service. I was only missing some more vegetarian options.', ""The food is ok. As a vegan I struggled to had the right option to find. And finally there was still some cream on the Daal, that tasted more like milk cream than vegan one. Paris is really a hard place for vegans. They need to learn to respect animals life's. I was there with the company for a lunch, can't blame the organizing person. And the others looked happy eating their dead beef and pork."", 'Food was delicious and well priced. There were a few vegetarian items too that were nicely done. A bit shabby but friendly atmosphere.', 'What a wonderful menu, ambiance and location. Proprietors Stefan, Curtis and waiting staff offered a first class service with delicious food and a friendly, professional and delightful charm. Welcoming to all & clearly becoming a ‘must visit’ hotspot of Olonzac. For locals and tourists alike. So good that we returned on another night. Delicious Moroccan carrots, croquettes and chicken. Caters for vegetarians as well as meat & fish lovers. A must visit. Dr Emma Ramsden', 'Looks great but taste bad. And the service is worst. Your paying for the name the brand. Don\'t waste your money and time. We ordered two main plates of ""fresh"" beef skewers. One of them was ordered well done and the second normal. Both were more gum then meat. We couldn\'t eat them. So we took the rest for the dog. We paid full for the amount with no discount nor any free desert even though we told the service that we were not satisfied at all. They did offer us a new meal but its the same meat so the end result would have been the same. Anyways would never go there again. This is my professional opinion as a traveler Google employee.']",20e
360 Rooftop,"2 Pl. du Maquis du Vercors, 75020 Paris, France",48.87726379999999,2.4096827,460,3.3,"['Fun, inviting and unpretentious rooftop terrace with a relaxed vibe, great happy hour prices until 9 pm, good pizzas and chill music. The only drawback is the perfectly awful “mean girl” bartendress who clearly takes a perverse pleasure in being as egregious and nasty as possible to every customer.', 'Lovely and spacious terrace, with great pizza and wine and that too in affordable prices! Although I didnt particularly enjoy the live music that much.', 'Very bad food', 'Just one of the best parisian roof top', 'Nice view']",20e
La Trattoria di Bellagio,"101 Av. des Ternes, 75017 Paris, France",48.8804554,2.28555,557,4.2,"['We enjoyed dinner here on a Saturday night without a reservation. The staff was so friendly and the food was absolutely amazing. Highly recommend visiting and enjoying a nice meal with family and friends. Great selection of wine and appetizers.\nThank you for the great food and service — and we appreciate that the staff spoke English 😊', 'Went for quick lunch between meeting. Staff was helpful and understanding. Food was good.', 'Authentic Italians serving authentic flavors. Pizza was remarkably good. And the rest of the food was very agreeable for our party.  Admittedly we’re Americans but we do recognize good Italian food when we have it.\nWorth trying. Especially if you want a good selection of very familiar foods.', ""While in France I had a taste for Italian food. We stumbled upon this restaurant and thought it was a great find. However, we ran into some issues. The service was not very timely and drinks took a long time even though they weren't busy. We ordered brussetta and it was chopped tomatoes on wheat toast without Olive oil or flavor. I decided that I didn't want the appetizer and change my order to just a basic Margarita pizza. The server was not happy that I changed my order and it took a very long time for the pizza to come out. If I were there longer, I would love to try this place again but at this time I wouldn't recommend it for a dinner option."", 'Food was kind of flavorless. Wouldn’t get the carbonara again, rather bland. The bruschetta was indeed of olive oil. The bread was served with no butter or dipping oil. People around me had pizza and that looked good. Service was very friendly.']",17e
Le Ballon des Ternes,"103 Av. des Ternes, 75017 Paris, France",48.88048289999999,2.2853968,531,3.9,"['Great place. Conveniently next to Hyatt. Came for dinner order lamb with rosemary, butchers cut beef, French onion soup and tomato with Burrata starters.\nFrench onion soup I’ve tried for the first time and realized I don’t like it. It was prepared well and I had no issues with it just not to my taste buds. The lamb meat was cooked well, but the sauce I didn’t like. The Burrata and tomatoes were fantastic.', 'This restaurant deserves much more than its actual rating. We had a fantastic dinner in this brasserie yesterday. Everything was perfect starting with the fresh and fine oyster selection and finishing with their delicious homemade tarte tatin. The baguette and butter were fresh and tasty, the lamb and its rosemary sauce were outstanding, and the sides, such as the salad, the garlic potatoes, and the homemade mayonnaise with mustard, were delicious. You could say there is a chef here who knows how to cook the classical French cuisine. The service was brasserie style, professional, and friendly. This is the place to go if you are looking for an authentic experience at a fair price. We received an excellent recommendation and would give it further. Thank you for having us.', 'Conveniently located next to the Hyatt. I heard they had bone marrow and it had been a while for me so I had to try it. With two large bones, it was some of the best I’ve ever had. So buttery and smooth. I paired it with a Bordeaux for a perfect early evening. The service was great and I had a nice view of the bustling city. I’d definitely return to try more dishes.', ""We were a group of 6 and we liked every dish we ordered.  Both food & service was awesome, and it's just next to Hyatt.\nWe ordered, Scallops, clams, lamb and out of the desserts, Rum baba was great. Wone we were served was great aswell"", 'thank you for 2 memorable nights. Great atmosphere , we really enjoyed the decoration of the space . Really fresh and tasty seafood. There are especially two amazing waiters or metre one with total black suite']",17e
Carrefour Express,"51bld, Gouvion St Cyr, 75017 Paris, France",48.88186200000001,2.286249,79,3.9,"[""Awesome shop, cheaper prices than many others in central Paris and the shop keepers are very friendly.\n\nEspecially Milou, who give you the best customer service in exchange for some scritches. (but he doesn't bother customers unless they call for him, so the shop is still suitable for non-cat fans)"", 'As a first time visitor to Paris (who does not speak French), I braced myself for “the rude French”. I have been very pleasantly surprised by the warm response I have received everywhere, including this Carefour location. The staff (2 men) went out of their way to help me, and did so very pleasantly even though my French is limited to few words. Thank you for making this American feel welcome!', 'Open till late with good grocery options at reasonable prices.', ""I like because it's open all week"", 'Super !!']",17e
La Buca Restaurant Italien Paris 17,"16 Bd Gouvion-Saint-Cyr, 75017 Paris, France",48.88456310000001,2.2894716,413,4.6,"[""This place is a 10/10. It's a fancy fine dine yet feels very homely. Ony and Samuel were incredibly warm and took the time to explain the dishes to us. We tried the Ravioli della casa, and it was the best Ravioli we’ve ever had. We highly recommend visiting if you’re in Paris. Special shout out to Samuel, for being extremely helpful and sweet."", 'Really top notch service and ambiance. Love their unique spin on appetizers/starters!  Excellent dishes and (French?) interpretation on Italian food!  A must if you are in the area!  We were staying at our third of 3 hotels in Paris - La Villa des Ternes.  Found it via Google maps.  Looks modern/intimate compared to other Italian joins in the area. Again Excellent service.', 'The Norcia pasta was great, and the eggplant starter was also delicious.\n\nReally nice staff and good vibe (will be even better when the tram is completed).\n\nThe bread was awesome too, like a baguette out of pizza dough or something? So good.\n\nThanks for having us.', 'Italian style recognisable from far distance through the place’s design, the presence of small olive trees outside and olive bottles spread around to decor the place giving it a cosy atmosphere. As an Italian, I can assure that the food is genuine and the quality exceeded our expectations. The staff is really friendly and patient with demanding clients and we felt like if back in Italy whilst spending time in France so having a really memorable experience!', 'We were the first ones in at 7, and Ony and Samuel took great care of us! Great food, great service, and even a happy birthday song. Constant service, and smiles. We’ll be back.']",17e
Côme CMG,"1 Pl. du Général Kœnig, 75017 Paris, France",48.8804938,2.2846135,36,3.7,"[""Unacceptable... Working right next door, I have been going to this restaurant for a long time, and I have seen the quantities decrease drastically over the months (which is in line with previous reviews, it does not seem to be trivial). To these remarks to the staff, I am told that these are the directives... Ah, profit, profit, profit\n\nToday, we have reached the heights... the base only has a few pastes, and the quantities of ingredients are derisory.\n\nIn the photo the salad of the day (Yes, with 4 ingredients! ham, avocado, corn, mozzarella), now half filled with its container, with a small dessert (mango), €14...\n\nThank you, but given the quantities and the price, it's making fun of the world. If you're looking for a place to have lunch, go ahead..."", 'I am a regular customer at your restaurant in Porte Maillot. For several days I have had the immense joy of finding the fridge filled with salads, drinks and desserts unusable. In addition, since there is no air conditioning, it is unbearable to eat in your restaurant. The waiting time is excruciatingly long even though the service is usually quite fast. So I left without having any salads.\nFor almost a week I have noticed the poor working conditions of your employees. It is unacceptable and inhumane to let people work in such conditions. The heat is getting worse and worse, react!\n\nSincerely,\n\nMs ISTROFI', 'A regular since the opening, I am very disappointed.\nThe welcome is borderline polite, and the proportions have been reduced by half for the same price.\nAny complaint is brushed aside with the smug “it’s THE dose!” But actually, what dose??\nThe opposite doses are neither displayed nor verifiable, and in addition extremely variable from one server to another.\nWe work in a building on Boulevard Gouvion Saint Cyr, and used to have lunch regularly at Côme, but many of us now prefer other places further away but more respectful of customers.', ""I really liked the context of this restaurant, it's a very good idea to offer salads with a lot of diversity, the products are fresh, especially after physical training, it's perfect. The staff is warm with a manager who takes the time to offer you the best. I really enjoyed lunch at your place."", ""The manager is horrible. The latter does not hesitate, in front of customers, to belittle his employees and speak badly to them. He quibbles about the quantities (very variable) while the price is exorbitant. It's been several weeks since I set foot there.""]",17e
Franprix,"40 Rue Guersant, 75017 Paris, France",48.8826586,2.288237899999999,87,3.3,"[""Been shopping here for the past couple of years, while we're in town. It's our favorite supermarket. 🙂 Definitely,  one stop shopping."", 'Just another minimarche', 'well organized', 'I give 5 stars for the staff who are really always smiling and for the non-stop opening days.\nOn the other hand, do something about the pests. I will not set foot in your house again as long as this smell of urine or mouse droppings is present. This is unbearable on every level.\nDo something quickly, this has been going on for several months.', ""I happened to pass by the store today. It's a disaster. It smells like mouse urine. How is it possible that we do nothing? Where is the hygiene service?""]",17e
The Neuville hotel Paris,"3 Rue Verniquet, 75017 Paris, France",48.887033,2.300566,505,4.4,"['Visited beautiful Paris in December we had the best time, the hotel was in a lovely area we felt so safe walking back there late at night, the hotel was close to an RER station and metro. We arrived late at night and the welcome from the staff was so lovely, the hotel is typically Parisian and was so quaint, our room had everything we needed and it was so warm which was lovely as it was so cold outside,the breakfast was wonderful with everything we needed to set us up for our days visiting Beautiful Paris , we had the best time and we will definitely be back and would recommend this beautiful hotel to anyone', 'RJ is amazing and so helpful. All of the staff were amazing. Very nice place to stay. I would definitely stay here again. In tge middle of a nice neighborhood not too far away from everything.', ""Really liked & appreciated a great welcome!  Merci monsieur Francis - soo Sweet was told of the surroundings and offered a coffee+ 🤗 especially from just arriving I also appreciate that respectfully!  🍸☕\nThe style of the hotel is unique and eccentric.  There's definitely something that's been unique there.  Breakfast beautiful!  wish I stayed longer... Ohh and here's the thing about that,.. is I was so welcomed to stay another day seamlessly 💗.  That helped!\nMuch Joy,  👋"", 'My experience was awesome in This hotel\nAs its in a prime location\nThe rooms are clean although small\nThe recpetion and welcoming done all by this amazing person franz … he is such a nice welcoming helpful guy\nThe elevator stopped from working for a day\nBut franz made it easy for us as he would go the extra mile to help us', 'Very friendly and efficient staff.  Cute boutique hotel only 5 minute walk to the Metro.']",17e
Dessirier,"9 Pl. du Maréchal Juin, 75017 Paris, France",48.88481289999999,2.2963494,630,4.5,"['The service here is incredible. Very attentive and friendly staff. The food is good and well executed, but lacked elevation as expected for restaurant of this caliber. We had the sea bass and scorpion fish, both of which were good, but not exceptional.', ""Service was very poor. Only 1 server for an entire section of 10 tables. The seafood tower was not thoroughly prepared. The seafood had sand in it. The boiled shrimps were difficult to peel and eat. The entrees were very salty. When these matters were raised with the head host, he said to 'go and write a review.'... Strongly NOT recommending."", 'Delicious high quality dishes. Staff is attentive and not uptight at all for a place like this. However, no alternatives offered to any allergies / celiac guests so that’s a one star minus.', 'The seafood is excellent especially the lobster tartare, perfect! The dessert is also  distinct. The restaurant is just besides the metro and very convenient. The price is reasonable and the staff are very friendly.', 'Well, they seem to be under staffed as the service was a bit rush, was expecting a bit more attentive service for the price they charge.\n\nFood was great, especially the oysters. The Gillardeau here tasted noticeably better than other restaurants,  may be they have exclusive access to certain top grade oysters that other restaurants cannot get??? Just my assumption.']",17e
Maison Rostang,"20 Rue Rennequin, 75017 Paris, France",48.88142800000001,2.2984965,656,4.4,"[""This is such a beautiful restaurant that I have been to before and i was just recommending it to my brother and his wife who will visit soon. I am slightly confused though as I work in the neighbourhood and I know it's been closed since at least May so how is it possible to negatively rate a restaurant when it is closed and you are claiming to have just eaten there. (Google absolutely needs to regulate this for ALL BUSINESSES, and maybe only allow posting with a link/receipt/photos etc). The food here is on another level (which explains the 2 Michelin ⭐⭐) . I especially love the fish dishes here, and the accompanying sauces which are always out of this world. And the desserts are just 😋😋😋 All the staff here are truly wonderful, friendly and efficient. Strongly recommend here WHEN it reopens."", 'I would say I expect better service at a Michelin 2 star restaurant, based on the experiences I had in other Michelin restaurants. We had dinner at New Year Eve in this restaurant. And we spent around 907 euros in this restaurant.\n\nIn summary, food tastes are good. But I want to point out below issues I had for my dining experience:\n\nFirst and most important one: for the dish “blue lobster”, I found and ate one lobster shell in the dish. This is very dangerous: it can damage your tooth and even your throat/stomach if you swallow. So I pointed this out to the service staff, after long time waiting, finally the service manager came. The first reaction of this manager is, (here I quoted what he said), “this is normal, it is fresh”.  —> this answer shocked me…  I don’t see the logic, freshness is irrelevant here. Even not fresh lobster can have shell, this is more about their food handling, this remaining and hidden shell in this dish can cause serious issues. And their first response is “this is normal and it is fresh” ???    The manager in the end apologized about this and said to give us free champagne as compensation. But I’m not comfortable with this whole process.\n\nSecond, the major service person who served our dish, became more and more sloppy when introducing the dish. In the end, he even did not finish one sentence when serving me the dish😂  I mainly used the new year eve menu as my reference.\n\nOne last small issue is that when we asked if the water or sparkling water is complementary in our booked menu set, one of the service person said “yes”. But in the final bill, we found it is not complementary. So we want a clarification. But the manager attitude is quite impatient, saying “this is impossible, I give you free champagne, but not free water”. —> the champagne you gave, is due to the poor food handling and your apologies.  We already spent 840 euros as dinner reservation, do you think we really care about 20 euros of water??   So I lost patient and don’t want to argue anymore. The manager saw me and then said he will wave the water.', 'Absolutely amazing experience! We were seated with a view to the kitchen. The manager noticed our interest in gastronomy and we got into a conversation which made the whole experience even more memorable. The menu was fantastic and I remember most of the dishes vividly even after a year later (which is unusual).', 'The clumsy service, with dishes placed roughly, felt quite distant from the service expected at a two-star Michelin restaurant. Overall, it was disappointing compared to a meal over 500 euros.', 'Quick lunch stop in the neighborhood - 🌟 🌟 Maison Rostang. Starting off with the amuse bouches (from bottom to top): 🦀 with clementine, curry and leek with an 🦪 sauce as well as a little donut with mayonnaise. Next, different preparations of cauliflower with puffed buckwheat and a delicious, buttery puff pastry bread\n\nLangoustine 🦞 with green peas \U0001fadb and grapefruit to add some acidity 😋 . .\n\nGreen asparagus from Provence 💚 served with kiwi and asparagus at the side and a curry vinaigrette. . .\n\nRed mullet, crunchy fennel with lemon and a sauce made with foie 🐟🔥🔥 . .']",17e
